deposit,duration(in minutes),ordinal_month,day,age,balance,ordinal_poutcome,ordinal_job,campaign,ordinal_contact,housing
1,8,6,13,45.0,-0.8197572480589842,1,10,5,3,0
1,13,6,13,38.0,0.0353044110298793,2,1,3,3,1
1,6,6,13,32.0,0.9985454481317187,1,9,1,3,0
1,2,6,13,29.0,-0.7975286087412494,1,7,2,3,1
1,5,6,13,31.0,-0.8019743366047963,4,7,2,3,0
1,6,6,13,50.0,1.5201775174545609,2,4,1,3,0
1,3,6,13,44.0,-0.8175343841272107,1,5,1,3,0
1,8,6,13,23.0,-0.5085562976106976,1,12,2,3,0
1,4,6,13,56.0,-0.3714796884846666,4,9,2,3,0
1,3,6,13,74.5,1.6350254872628571,2,11,2,3,0
1,3,6,13,28.0,-0.744179874378686,2,5,3,3,0
1,12,6,13,34.0,2.2003738805772444,1,9,1,3,0
1,5,6,13,56.0,2.2003738805772444,4,11,2,3,0
1,6,6,13,45.0,0.703645499849771,4,9,2,3,1
1,7,6,13,36.0,-0.5493088030265446,1,5,1,3,0
1,4,6,13,57.0,-0.2040239389577314,1,11,3,3,0
1,5,6,13,49.0,0.0871712361045937,1,5,3,3,0
1,10,6,13,49.0,-0.827166794498229,4,9,2,2,0
1,2,6,14,37.0,0.1175503765054979,1,9,2,3,0
1,3,6,14,46.0,-0.7953057448094759,1,10,1,3,0
1,3,6,14,26.0,-0.6389643149414082,4,7,2,3,0
1,7,6,14,47.0,-0.1417837488680741,4,10,1,3,0
1,5,6,14,36.0,0.2879699446081311,1,9,3,3,0
1,2,6,14,37.0,-0.4989238872396792,4,12,1,3,0
1,3,6,14,62.0,-0.4151960124762116,1,9,1,3,0
1,2,6,14,26.0,-0.4314970146425504,1,1,1,3,0
1,1,6,14,45.0,1.151182104780164,1,9,4,3,0
1,4,6,14,63.0,-0.1640123881858089,1,5,2,3,1
1,3,6,14,25.0,-0.4366836971500219,1,9,1,3,0
1,6,6,14,60.0,-0.6730482285619348,2,11,3,3,0
1,3,6,14,44.0,-0.6604519996152184,2,9,3,3,1
1,8,6,14,33.0,0.6347367179647933,2,10,2,3,0
1,14,6,14,39.0,-0.1299284745652823,3,2,3,3,1
1,4,6,14,46.0,-0.5789469887835244,3,1,3,3,1
1,5,6,17,42.0,-1.0546398701830482,4,7,1,3,1
1,5,6,17,56.0,2.2003738805772444,1,9,1,3,0
1,3,6,17,74.5,-0.6234042674189938,1,11,1,2,0
1,4,6,17,74.5,-0.8279077491421536,1,11,1,3,0
1,3,6,17,36.0,0.0530873224840671,1,4,1,3,0
1,5,6,17,35.0,-0.5085562976106976,2,9,2,3,0
1,11,6,17,50.0,0.8155296510823692,1,5,1,3,1
1,10,6,17,62.0,0.2798194435249617,4,11,1,3,0
1,2,6,17,26.0,-0.2143973039726743,2,9,1,3,1
1,3,6,18,55.0,2.2003738805772444,1,9,1,2,0
1,3,6,18,22.0,-0.1254827467017353,2,12,1,2,0
1,2,6,18,30.0,-0.792341926233778,2,12,1,3,0
1,2,6,18,34.0,-0.8279077491421536,2,3,1,3,0
1,3,6,18,31.0,-0.4300151053547015,1,9,1,3,1
1,3,6,18,55.0,0.6080623507835116,4,5,1,3,0
1,8,6,18,49.0,2.2003738805772444,2,5,1,3,1
1,7,6,18,67.0,-0.4996648418836037,1,11,1,3,0
1,9,6,19,43.0,-0.7301017361441207,4,7,1,3,0
1,3,6,19,25.0,1.699488541284288,1,5,2,3,0
1,5,6,19,59.0,-0.827166794498229,1,11,1,3,0
1,4,6,19,44.0,2.2003738805772444,3,7,2,3,0
1,2,6,19,42.0,-0.1047360166718495,1,9,1,3,0
1,10,6,19,29.0,1.0474484546307352,1,9,1,3,0
1,3,6,19,32.0,0.113104648641951,1,9,3,3,0
1,2,6,19,30.0,2.2003738805772444,4,9,1,3,0
1,3,6,19,38.0,2.2003738805772444,3,5,1,3,0
1,5,6,19,22.0,-0.3159080901903297,1,12,1,3,0
1,4,6,20,25.0,-0.570796487700355,1,2,1,3,0
1,7,6,20,34.0,2.2003738805772444,1,6,1,3,0
1,3,6,20,27.0,2.2003738805772444,2,5,1,3,0
1,3,6,20,35.0,0.473208605589254,1,9,1,3,0
1,3,6,20,45.0,2.186295742342679,1,3,1,3,0
1,4,6,20,42.0,2.2003738805772444,4,9,1,3,1
1,3,6,21,20.0,-0.6686025006983878,3,12,4,3,0
1,3,6,21,60.0,-0.7493665568861574,4,7,3,3,0
1,6,6,21,47.0,-0.8279077491421536,1,9,1,3,0
1,4,6,21,25.0,-0.4804000211415669,3,12,1,3,0
1,4,6,21,65.0,0.8955527526262144,1,11,1,3,0
1,8,6,21,50.0,1.6691094008833838,4,5,2,3,0
1,1,6,21,22.0,-0.7212102804170267,1,12,1,3,0
1,2,6,21,43.0,-0.284787995145501,4,7,1,3,1
1,5,6,21,53.0,-1.0568627341148216,4,11,2,3,1
1,8,6,21,71.0,2.2003738805772444,1,11,3,3,0
1,12,6,21,28.0,-0.7827095158627596,4,1,1,3,1
1,7,6,21,59.0,-0.0521282369532106,4,10,1,3,0
1,2,6,24,29.0,-0.6315547685021632,4,9,2,3,0
1,7,6,24,51.0,-0.741216055802988,3,5,2,3,0
1,3,6,24,48.0,2.2003738805772444,1,3,2,3,0
1,8,6,25,37.0,-0.7493665568861574,2,1,1,3,1
1,3,6,25,37.0,-0.7338065093637431,4,5,1,3,1
1,7,6,25,64.0,-0.5463449844508467,1,11,1,3,0
1,6,6,25,69.0,-0.8279077491421536,1,11,2,3,0
1,4,6,25,36.0,-0.6389643149414082,4,9,6,3,0
1,4,6,25,43.0,0.7614399620758814,4,4,2,3,0
1,2,6,26,63.0,-0.7604808765450248,1,3,3,2,0
1,5,6,26,70.0,0.5450812060499297,1,11,1,2,0
1,5,6,26,60.0,2.2003738805772444,1,5,1,3,0
1,3,6,26,74.5,-0.8279077491421536,1,11,1,2,0
1,3,6,26,72.0,0.0086300438485976,1,11,1,3,0
1,10,6,26,60.0,-0.7478846475983084,1,11,1,3,0
1,4,6,26,43.0,0.4287513269537845,2,9,1,3,1
1,11,6,27,57.0,-0.1951324832306376,2,9,4,3,0
1,2,6,27,28.0,-0.6626748635469919,3,9,2,2,1
1,4,6,27,36.0,-0.7982695633851739,4,1,3,3,1
1,3,6,27,66.0,0.6895673616152056,1,11,1,3,0
1,7,6,27,33.0,1.9054739322952967,1,5,3,3,0
1,6,6,27,36.0,-0.4285331960668525,2,5,2,3,1
1,1,6,27,29.0,-0.3907445092267034,4,5,1,3,0
1,2,6,28,62.0,-0.2499631268810499,1,10,2,3,0
1,3,6,28,34.0,0.2568498495633024,3,1,3,3,1
1,10,6,28,29.0,0.1434837890428551,1,10,1,3,0
1,2,6,28,30.0,-0.8227210666346821,3,9,1,3,1
1,6,6,28,32.0,-0.3566605956061768,4,5,1,3,1
1,4,6,28,39.0,2.2003738805772444,1,1,1,3,0
1,2,6,28,55.0,0.5591593442844951,2,7,2,3,0
1,3,6,28,36.0,-0.4648399736191526,2,9,8,3,0
1,2,6,31,27.0,-0.7404751011590636,2,12,3,3,0
1,7,6,31,45.0,2.2003738805772444,4,9,2,2,1
1,3,6,31,55.0,0.2864880353202821,4,9,3,3,1
1,4,6,31,52.0,0.7184645927282608,2,1,1,3,1
1,7,6,31,49.0,2.2003738805772444,2,9,1,3,0
1,3,6,31,30.0,-0.6789758657133307,2,1,1,3,1
1,4,10,1,39.0,-0.739734146515139,4,9,2,3,1
1,2,10,1,48.0,2.2003738805772444,4,9,1,3,1
1,3,10,1,36.0,-0.0032252304541942,1,9,1,3,0
1,1,10,1,27.0,0.3546558625613353,1,7,1,3,0
1,3,10,1,51.0,1.1245077375988823,2,9,1,3,0
1,6,10,2,48.0,-0.4070455113930422,4,5,2,3,1
1,2,10,2,70.0,1.117839145803562,1,11,2,3,0
1,3,10,2,63.0,2.2003738805772444,1,11,2,3,0
1,2,10,2,34.0,-0.4366836971500219,3,4,3,3,1
1,4,10,3,46.0,1.0630085021531497,4,7,1,3,0
1,6,10,3,31.0,1.6491036254974225,4,6,1,3,0
1,5,10,3,32.0,-0.0906578784372842,3,7,1,3,0
1,12,10,3,40.0,2.2003738805772444,4,10,1,3,0
1,5,10,4,30.0,-0.8279077491421536,1,7,3,3,0
1,5,10,4,55.0,1.0889419146905066,4,9,2,3,0
1,12,10,4,57.0,2.2003738805772444,2,9,1,3,1
1,14,10,4,59.0,2.2003738805772444,1,7,1,3,0
1,3,10,4,26.0,0.0842074175288958,4,5,1,3,1
1,12,10,4,73.0,1.7231990898898717,1,11,3,2,0
1,9,10,4,30.0,1.0748637764559414,3,7,1,3,0
1,9,10,7,64.0,0.3902216854697109,1,11,4,2,0
1,4,10,7,36.0,0.1753448387316083,4,5,3,3,0
1,5,10,7,55.0,-0.3818530534996095,4,7,1,3,0
1,3,10,7,63.0,0.5021058367023092,1,11,1,3,0
1,3,10,7,52.0,-0.8279077491421536,2,5,1,3,1
1,9,10,7,34.0,-0.6293319045703898,1,9,1,3,0
1,5,10,7,36.0,-0.78937810765808,4,4,1,3,1
1,3,10,7,31.0,-0.1432656581559231,4,9,1,3,0
1,4,10,8,47.0,1.41940768588083,1,11,1,3,0
1,8,10,8,50.0,2.2003738805772444,4,7,1,3,0
1,3,10,8,70.0,-0.8279077491421536,1,11,1,3,0
1,2,10,8,18.0,-0.7478846475983084,1,12,1,3,0
1,2,10,8,33.0,-0.5248572997770364,4,6,1,3,0
1,7,10,8,24.0,-0.2899746776529725,1,5,2,3,0
1,4,10,8,25.0,0.5584183896405706,4,7,1,3,0
1,2,10,8,26.0,-0.0173033686887595,1,9,1,3,1
1,8,10,8,32.0,1.33197503789774,2,9,1,3,0
1,2,10,8,25.0,-0.4722495200583975,1,12,1,3,0
1,6,10,8,58.0,0.0812435989531978,4,9,2,3,0
1,6,10,8,42.0,0.064942596786859,1,9,2,2,0
1,4,10,8,30.0,-0.7086140514703104,1,1,3,2,0
1,7,10,9,74.5,-0.2336621247147111,1,11,5,3,0
1,4,10,9,74.5,-0.292197541584746,2,11,1,2,0
1,6,10,9,70.0,2.2003738805772444,1,11,1,3,0
1,3,10,9,30.0,-0.7189874164852533,2,9,1,3,0
1,6,10,9,60.0,-0.8279077491421536,1,11,1,3,0
1,5,10,9,51.0,0.2212840266549268,1,10,1,3,0
1,6,10,9,71.0,2.2003738805772444,1,11,1,3,1
1,5,10,9,31.0,2.2003738805772444,2,9,1,3,0
1,5,10,9,32.0,-0.4166779217640606,1,7,1,3,1
1,4,10,9,34.0,-0.7108369154020838,2,9,2,3,0
1,4,10,9,28.0,-0.6345185870778612,4,7,2,3,1
1,1,10,10,45.0,-0.245517399017503,1,9,3,3,0
1,3,10,10,53.0,-0.8079019737561923,1,2,3,2,1
1,4,10,11,38.0,-0.8279077491421536,4,8,3,3,0
1,3,10,11,56.0,1.2578795735052908,1,7,1,3,1
1,4,10,11,42.0,1.45571446343313,1,5,1,3,0
1,1,10,11,47.0,0.0856893268167448,3,5,1,1,1
1,3,10,11,73.0,-0.2803422672819541,1,11,1,3,0
1,1,10,11,46.0,-0.3536967770304788,2,1,2,3,1
1,1,10,11,73.0,0.5376716596106849,1,11,2,3,0
1,4,10,11,28.0,-0.5893203537984673,3,1,2,2,0
1,10,10,11,46.0,2.2003738805772444,3,9,4,3,0
1,4,10,11,74.0,0.4798771973845744,1,11,2,2,0
1,5,10,14,71.0,0.0879121907485182,1,11,4,3,1
1,3,10,14,41.0,2.2003738805772444,1,7,2,2,1
1,16,10,14,73.0,-0.1358561117166782,1,11,5,3,0
1,2,10,15,47.0,-0.0773206948466433,2,5,1,3,0
1,12,10,15,49.0,-0.3862987813631565,1,5,1,2,1
1,3,10,15,40.0,2.2003738805772444,1,7,1,3,0
1,1,10,15,57.0,1.475720238819091,4,1,2,3,0
1,2,10,15,50.0,-0.5404173472994508,2,3,2,3,0
1,1,10,15,34.0,-0.6337776324339367,4,1,2,3,0
1,14,10,15,56.0,-0.3433234120155359,1,4,1,3,0
1,2,10,15,32.0,0.5465631153377787,3,5,2,3,0
1,1,10,15,50.0,-0.2277344875633152,4,9,1,3,0
1,1,10,15,54.0,0.4050407783482008,4,10,1,3,0
1,15,10,15,26.0,-0.5596821680414875,4,9,1,3,0
1,17,10,16,40.0,0.1301466054522143,4,5,3,3,0
1,2,10,16,29.0,-0.1803133903521477,4,9,1,3,1
1,4,10,16,52.0,2.2003738805772444,1,3,1,3,0
1,6,10,16,38.0,2.2003738805772444,1,5,1,3,0
1,9,10,17,46.0,1.25936148279314,1,9,1,3,0
1,14,10,18,26.0,0.3917035947575599,1,9,5,3,0
1,4,10,18,25.0,-0.2292163968511642,2,9,2,3,0
1,17,10,18,70.0,-0.7953057448094759,3,11,2,3,0
1,12,10,22,74.5,-0.5130020254742446,4,11,1,2,0
1,1,10,22,43.0,0.9259318930271184,4,9,1,3,0
1,2,10,22,45.0,2.2003738805772444,4,1,1,3,0
1,3,10,22,37.0,-0.0869531052176617,4,7,1,3,1
1,6,10,22,71.0,2.2003738805772444,1,11,1,3,0
1,4,10,23,27.0,2.2003738805772444,4,9,1,3,0
1,4,10,24,47.0,1.0993152797054495,1,7,1,3,0
1,11,10,25,42.0,-0.6515605438881246,1,9,1,3,0
1,3,10,25,74.5,-0.8279077491421536,1,11,1,3,0
1,4,10,28,61.0,1.6698503555273083,1,9,2,3,0
1,5,10,28,57.0,2.2003738805772444,4,9,3,3,0
1,5,10,29,34.0,-0.8160524748393617,3,9,1,2,1
1,1,10,30,40.0,0.247217439192284,4,1,1,3,0
1,16,10,30,74.5,-0.8279077491421536,1,2,2,2,0
1,3,9,1,26.0,-0.7301017361441207,4,12,1,3,0
1,3,9,1,37.0,-0.6878673214404246,4,5,1,3,0
1,1,9,1,47.0,-0.6145128116919,1,9,1,3,0
1,2,9,1,37.0,-0.0669473298317005,2,9,1,3,1
1,8,9,1,28.0,2.2003738805772444,3,9,1,3,0
1,3,9,2,54.0,0.2568498495633024,4,9,2,3,0
1,14,9,2,54.0,2.2003738805772444,4,9,2,3,0
1,3,9,6,61.0,1.333456947185589,1,11,1,3,0
1,2,9,6,30.0,-0.7108369154020838,1,5,1,3,0
1,12,9,6,60.0,0.3487282254099394,1,11,1,3,0
1,4,9,6,44.0,-0.6189585395554469,1,9,3,3,0
1,3,9,7,33.0,2.2003738805772444,2,9,1,3,0
1,4,9,7,25.0,0.0501235039083692,2,7,1,3,0
1,5,9,7,54.0,-0.1647533428297334,1,8,1,3,0
1,2,9,8,24.0,0.5480450246256277,3,1,1,3,1
1,3,9,8,36.0,2.2003738805772444,4,5,2,3,1
1,2,9,8,58.0,-0.4092683753248157,4,11,1,2,0
1,10,9,8,33.0,0.4917324716873663,4,9,2,3,0
1,4,9,9,27.0,1.702452359859986,4,7,3,3,0
1,4,9,12,60.0,2.2003738805772444,4,7,1,2,0
1,8,9,12,56.0,-0.8190162934150597,2,10,3,3,0
1,2,9,12,25.0,-0.7249150536366492,1,5,1,3,0
1,3,9,12,21.0,1.015587404941982,1,12,1,3,0
1,2,9,12,73.0,2.2003738805772444,1,11,1,3,1
1,6,9,13,67.0,-0.5604231226854121,1,9,2,3,0
1,1,9,13,51.0,0.7347655948945996,1,2,2,3,0
1,17,9,13,48.0,-0.018044323332684,1,9,2,3,1
1,3,9,13,35.0,1.1326582386820516,4,9,1,3,0
1,3,9,13,61.0,-0.8234620212786066,4,6,1,3,1
1,5,9,13,35.0,-0.3314681377127441,1,5,2,3,0
1,3,9,13,36.0,-0.3892625999388544,2,7,2,3,0
1,16,9,13,74.5,0.6280681261694728,1,11,3,2,0
1,15,9,14,50.0,-0.5959889455937877,1,9,1,2,0
1,4,9,14,66.0,-0.7982695633851739,1,3,2,2,0
1,7,9,15,58.0,2.2003738805772444,2,5,5,3,0
1,4,9,15,30.0,-0.430756059998626,4,9,1,3,0
1,8,9,15,54.0,0.1434837890428551,2,1,3,2,0
1,7,9,15,26.0,-0.2603364918959928,1,7,2,3,0
1,2,9,15,43.0,1.066713275372772,4,4,3,2,1
1,9,9,15,40.0,-0.7693723322721188,2,10,1,3,0
1,1,9,16,57.0,0.1486704715503266,2,9,1,3,0
1,3,9,16,74.5,1.966232213097105,2,11,1,2,0
1,14,9,16,74.5,-0.8279077491421536,4,11,1,3,0
1,2,9,16,31.0,2.2003738805772444,2,9,2,3,0
1,4,9,16,22.0,-0.7323246000758942,1,4,1,3,0
1,2,9,16,50.0,-0.4804000211415669,4,9,1,3,0
1,2,9,16,27.0,-0.1662352521175824,1,9,2,3,0
1,7,9,16,73.0,-0.4433522889453423,2,11,1,2,0
1,2,9,16,37.0,2.14850705550253,1,4,1,3,0
1,5,9,16,44.0,-0.3514739130987053,2,5,1,3,0
1,11,9,16,40.0,0.9044442083533084,1,5,2,3,0
1,2,9,16,61.0,-0.8279077491421536,1,9,2,3,0
1,2,9,19,61.0,2.2003738805772444,1,5,1,3,0
1,1,9,19,47.0,-0.2203249411240703,1,1,1,3,0
1,6,9,19,47.0,0.4939553356191398,1,4,2,3,0
1,3,9,19,74.5,0.2175792534353043,4,3,2,2,0
1,5,9,19,30.0,2.2003738805772444,1,12,1,3,0
1,2,9,20,39.0,-0.6752710924937083,4,5,2,3,0
1,8,9,20,72.0,0.200537296625041,1,11,1,2,0
1,6,9,20,74.5,0.5109972924294031,1,11,1,2,0
1,3,9,20,36.0,-0.4722495200583975,1,5,1,3,0
1,5,9,20,65.0,-0.4048226474612688,4,11,1,3,1
1,9,9,20,54.0,2.1314650986922667,4,5,2,3,0
1,7,9,20,46.0,0.426528463022011,1,7,1,3,1
1,11,9,20,28.0,-0.7686313776281942,2,9,2,3,0
1,3,9,21,61.0,-0.6300728592143142,4,9,3,3,0
1,13,9,21,53.0,1.0844961868269598,2,3,1,3,0
1,13,9,21,27.0,0.0123348170682201,4,12,1,3,0
1,7,9,21,55.0,-0.5989527641694856,4,10,2,3,0
1,8,9,21,33.0,2.2003738805772444,4,9,2,3,0
1,12,9,21,74.5,2.2003738805772444,1,11,1,2,0
1,2,9,21,57.0,-0.5500497576704692,1,9,1,3,0
1,5,9,21,33.0,-0.3403595934398379,4,6,1,3,1
1,4,9,21,51.0,-0.5530135762461671,1,5,1,3,1
1,1,9,21,74.5,1.1674831069465028,1,11,2,3,0
1,4,9,22,19.0,-0.5841336712909958,1,12,2,3,0
1,4,9,22,33.0,-0.7693723322721188,2,7,2,3,1
1,6,9,22,55.0,-0.8279077491421536,1,9,5,3,0
1,4,9,22,31.0,2.2003738805772444,3,1,1,3,0
1,5,9,22,74.5,-0.2536679001006724,1,11,3,3,0
1,2,9,22,30.0,-0.5233753904891875,2,5,3,3,0
1,4,9,22,68.0,0.7606990074319568,4,11,1,3,0
1,2,9,22,41.0,-0.5085562976106976,4,5,1,3,0
1,4,9,22,29.0,-0.7367703279394411,4,6,1,3,0
1,8,9,22,27.0,1.9817922606195195,4,1,1,3,0
1,16,9,22,74.5,2.2003738805772444,1,11,4,2,0
1,5,9,22,74.5,2.2003738805772444,4,11,3,3,0
1,4,9,22,29.0,0.7858914653253896,3,5,2,3,0
1,5,9,22,74.5,1.3882875908360013,4,11,1,3,0
1,5,9,23,38.0,2.2003738805772444,2,9,2,3,0
1,4,9,23,60.0,2.2003738805772444,4,5,3,3,0
1,2,9,23,33.0,0.958533897359796,2,4,1,3,1
1,3,9,23,43.0,2.2003738805772444,1,1,1,3,0
1,2,9,23,61.0,-0.7641856497646473,1,11,1,3,0
1,7,9,23,43.0,2.2003738805772444,4,5,1,3,0
1,4,9,23,57.0,2.2003738805772444,2,9,4,3,0
1,7,9,23,33.0,2.2003738805772444,2,9,1,3,0
1,3,9,23,74.5,0.4909915170434418,4,9,2,3,1
1,4,9,23,35.0,-0.6923130493039715,2,5,1,3,0
1,4,9,23,59.0,1.8750947918943923,4,11,2,2,0
1,4,9,23,74.5,2.2003738805772444,1,11,2,2,0
1,5,9,26,73.0,-0.426310332135079,2,11,1,3,0
1,2,9,27,74.5,-0.6478557706685021,1,11,1,3,0
1,2,9,27,41.0,-0.1299284745652823,4,8,1,3,0
1,3,9,27,57.0,-0.6397052695853327,1,5,1,3,0
1,1,9,27,28.0,-0.8279077491421536,2,5,1,3,1
1,4,9,27,38.0,-0.8279077491421536,2,1,1,3,0
1,7,9,27,52.0,-0.0928807423690577,2,4,1,3,1
1,2,9,27,22.0,-0.8108657923318903,1,12,1,3,0
1,12,9,27,53.0,-0.2855289497894255,1,8,2,3,0
1,10,9,27,60.0,2.2003738805772444,1,7,1,3,1
1,4,9,27,56.0,-0.8279077491421536,3,9,1,3,0
1,4,9,27,38.0,-0.7760409240674392,4,3,3,3,0
1,6,9,27,44.0,2.2003738805772444,1,9,2,3,0
1,2,9,27,69.0,2.2003738805772444,3,11,2,2,0
1,2,9,27,36.0,-0.7323246000758942,1,12,1,3,0
1,8,9,28,74.5,2.2003738805772444,1,6,1,2,0
1,6,9,28,65.0,-0.0839892866419638,1,11,1,3,0
1,8,9,28,64.0,2.2003738805772444,1,11,1,3,0
1,8,9,28,30.0,-0.150675204595168,2,7,3,3,1
1,3,9,28,57.0,0.8955527526262144,4,3,1,3,0
1,2,9,29,31.0,-0.7678904229842697,1,9,2,3,1
1,2,9,29,36.0,-0.6774939564254817,1,9,1,3,0
1,2,9,29,64.0,2.099604049003513,1,9,1,3,0
1,2,9,29,54.0,-0.6500786346002755,1,5,1,3,1
1,3,9,29,26.0,-0.5774650794956754,1,7,1,3,0
1,17,9,29,51.0,-0.8279077491421536,1,6,2,3,0
1,3,9,29,72.0,-0.8279077491421536,1,11,3,3,0
1,4,9,29,30.0,-0.1284465652774333,1,9,2,3,0
1,6,9,29,60.0,-0.8242029759225311,1,1,1,3,0
1,3,9,29,30.0,-0.3114623623267827,4,9,3,3,0
1,1,9,29,66.0,0.6154718972227564,2,11,2,3,0
1,3,9,29,50.0,1.8795405197579396,3,5,2,3,0
1,2,9,29,47.0,-0.4196417403397586,1,9,1,3,0
1,12,9,29,74.5,-0.0891759691494352,3,11,2,3,0
1,6,9,29,61.0,-0.474472383990171,3,9,1,3,1
1,7,9,29,47.0,1.88620911155326,4,9,2,3,0
1,4,9,29,30.0,-0.195873437874562,2,5,1,3,0
1,7,9,29,21.0,2.2003738805772444,1,12,1,3,0
1,3,9,30,62.0,2.2003738805772444,1,9,2,3,0
1,3,9,30,26.0,-0.7953057448094759,1,5,1,3,0
1,10,9,30,36.0,0.0560511410597651,1,1,1,3,0
1,2,9,30,74.5,-0.6574881810395204,1,11,1,3,0
1,8,9,30,61.0,2.2003738805772444,1,11,1,3,0
1,3,9,30,70.0,0.9385281219738348,1,11,2,3,0
1,4,9,30,60.0,1.692078994845043,2,9,1,3,0
1,4,9,30,41.0,-0.1751267078446763,1,4,3,3,0
1,6,9,30,22.0,0.2998252189109229,1,12,2,3,0
1,6,9,30,60.0,2.2003738805772444,1,11,2,3,0
1,3,4,2,54.0,-0.4774362025658689,2,5,1,3,0
1,3,4,2,35.0,2.2003738805772444,4,6,1,3,0
1,2,4,2,59.0,2.2003738805772444,1,9,2,3,0
1,0,4,2,29.0,2.2003738805772444,1,12,3,3,0
1,17,4,3,48.0,-0.8279077491421536,2,9,1,3,1
1,2,4,3,37.0,-0.6515605438881246,1,9,1,3,0
1,9,4,3,36.0,-0.7819685612188351,2,9,1,3,1
1,6,4,3,52.0,0.9489014869887776,1,7,1,3,1
1,8,4,3,67.0,-0.3062756798193113,1,11,1,3,0
1,3,4,3,36.0,-0.4529846993163607,2,6,1,3,0
1,3,4,3,64.0,0.9148175733682512,4,9,4,3,0
1,5,4,3,29.0,-0.1328922931409802,1,5,1,3,0
1,4,4,3,27.0,0.4465342384079723,2,9,2,3,0
1,6,4,3,74.5,0.2775965795931882,1,11,1,2,0
1,5,4,4,34.0,0.4895096077555928,2,9,1,3,0
1,7,4,6,54.0,-0.8279077491421536,3,5,5,3,0
1,7,4,6,67.0,-0.1299284745652823,3,11,2,3,0
1,6,4,6,24.0,-0.4159369671201361,4,5,2,3,1
1,2,4,9,53.0,2.2003738805772444,1,7,1,3,0
1,4,4,9,33.0,0.3101985839258658,4,12,1,3,0
1,1,4,9,24.0,-0.653783407819898,1,12,1,3,0
1,2,4,9,32.0,-0.1351151570727537,4,9,1,3,0
1,1,4,9,60.0,2.2003738805772444,2,6,1,3,0
1,3,4,9,64.0,0.8992575258458368,1,2,1,2,0
1,11,4,9,35.0,0.0819845535971223,2,9,2,3,0
1,4,4,9,24.0,-0.7352884186515921,2,12,1,3,0
1,3,4,10,42.0,1.258620528149215,1,9,2,3,0
1,2,4,10,40.0,-0.8279077491421536,4,9,1,3,0
1,4,4,10,33.0,2.2003738805772444,2,9,2,3,1
1,5,4,10,71.0,0.1434837890428551,4,3,2,3,0
1,4,4,10,52.0,-0.7582580126132513,2,10,3,3,0
1,3,4,10,47.0,-0.8279077491421536,3,7,1,3,0
1,4,4,11,49.0,1.6698503555273083,1,9,2,3,0
1,2,4,11,26.0,-0.1291875199213578,4,9,1,3,0
1,1,4,11,40.0,2.2003738805772444,1,9,3,3,0
1,3,4,11,32.0,2.2003738805772444,1,5,1,3,0
1,2,4,11,33.0,-0.0306405522794003,2,4,1,3,0
1,3,4,11,35.0,-0.8279077491421536,4,9,2,3,1
1,2,4,11,53.0,0.3754025925912211,4,9,3,3,0
1,4,4,11,20.0,-0.2344030793586356,1,12,2,3,0
1,2,4,11,44.0,-0.0350862801429473,4,6,1,3,1
1,8,4,11,21.0,-0.7367703279394411,4,12,1,2,0
1,1,4,12,36.0,1.85657092579628,4,1,1,1,0
1,1,4,12,31.0,-0.4329789239303994,4,9,3,3,0
1,3,4,12,42.0,-0.0913988330812087,4,5,3,3,1
1,4,4,12,33.0,-0.5418992565872998,2,4,1,3,0
1,3,4,12,29.0,-0.0676882844756249,3,9,1,3,0
1,1,4,12,30.0,0.9681663077308146,2,10,1,3,0
1,2,4,12,32.0,0.158302881921345,2,9,1,3,0
1,1,4,12,54.0,0.8066381953552754,3,8,1,3,0
1,3,4,12,74.5,-0.8279077491421536,1,11,1,2,0
1,1,4,12,47.0,2.2003738805772444,4,9,1,3,0
1,2,4,12,48.0,0.0834664628849713,4,1,1,3,1
1,2,4,12,74.5,1.703934269147835,1,11,1,3,0
1,14,4,12,38.0,0.4813591066724234,1,7,7,3,1
1,3,4,12,27.0,2.2003738805772444,2,12,2,3,0
1,11,4,12,43.0,1.693560904132892,4,4,2,3,1
1,10,4,12,33.0,-0.7293607815001961,4,5,2,3,0
1,6,4,12,27.0,2.2003738805772444,3,7,4,2,0
1,2,4,13,74.5,1.6350254872628571,4,11,1,3,0
1,2,4,13,74.5,2.2003738805772444,3,11,1,2,0
1,3,4,13,71.0,1.0985743250615252,4,11,2,3,0
1,3,4,13,39.0,-0.6352595417217857,4,7,1,3,1
1,3,4,13,18.0,-0.3774073256360625,4,12,1,3,0
1,8,4,13,58.0,-0.4855867036490384,4,4,1,3,0
1,2,4,13,44.0,-0.8175343841272107,4,5,1,3,0
1,4,4,13,67.0,0.021226272795314,2,11,1,3,0
1,3,4,13,31.0,-0.6937949585918205,4,4,2,3,0
1,6,4,13,61.0,1.4794250120387138,1,11,1,3,0
1,3,4,13,36.0,-0.5493088030265446,4,5,1,3,0
1,4,4,13,56.0,2.2003738805772444,4,11,2,2,0
1,4,4,13,24.0,-0.5448630751629977,2,12,2,3,0
1,2,4,16,33.0,-0.1462294767316211,2,7,1,3,0
1,4,4,16,34.0,-0.7323246000758942,4,1,1,3,1
1,5,4,16,58.0,-0.7026864143189144,2,7,1,3,0
1,2,4,16,64.0,-0.3247995459174236,1,11,1,2,0
1,3,4,16,27.0,-0.4314970146425504,4,1,1,3,0
1,7,4,16,63.0,1.4801659666826383,1,9,5,3,0
